a	her	(cl:pron;sing;fem;)/(sing;fem;)		the	(cl:art;sing;fem)/(sing)
cego	blind	(cl:adj;cl:subst;)/
celebrar	celebrate	(cl:vb;)/
celular	cellular	(cl:adj;)/		cellphone	(cl:subst;)/
cem	hundred	(cl:num)/(cl:num)
cenoura	carrot	(cl:subst;fem;)/
censo	census	(cl:subst;masc;)/
cento e um	one hundred and one	(cl:num)/(cl:num)
central	central	(cl:adj/subst;)/
centro	center	(cl:subst;masc;)/		center	(cl:subst;masc;)/
centro da cidade	downtown	(cl:subst;)/
centro de compras	mall	(cl:subst;)/
cerca	fence	(cl:subst;fem;)/
cereal	cereal	(cl:subst;)/
certamente	certainly	(cl:adv;)/		surely	(cl:adv;)/
certificado	certificate	(cl:subst;masc;)/
certo	sure	(cl:adj;)/		right	(cl:adj;)/		certain	(cl:adj;)/
cerveja	beer	(cl:subst;fem;)/
cervo	deer	(cl:subst;)/
chamado	call	(cl:subst;)/
chamar	call	(cl:vb;)/		called	(cl:vb;reflex;)/(be ~;)		name	(cl:vb;)/
chance	chance	(cl:subst;)/
chapéu	hat	(cl:subst;masc;)/
chave	key	(cl:subst;fem;)/
chefe	boss	(cl:adj;)/		chief	(cl:subst;masc;)/
chefia	leadership	(cl:subst;)/
chegar	reach	(cl:vb;)/
cheio	full	(cl:adj;)/
cheiro	smell	(cl:subst;masc;)/
cheque	cheque	(cl:subst;masc;)/
chifre	horn	(cl:subst;masc;)/
chimpanzé	ape	(cl:subst;)/
chocolate	chocolate	(cl:subst;masc;)/
chover	rain	(cl:vb;)/
chumbo	lead	(cl:subst;masc;)/
chutar	kick	(cl:vb;)/
chuva	rain	(cl:subst;fem;)/
chá	tea	(cl:subst;masc;)/
cidadania	citizenship	(cl:subst;fem;)/
cidade	city	(cl:subst;fem;)/		town	(cl:subst;fem;)/
cidadão	citizen	(cl:subst;)/
cientista	scientist	(cl:subst;)/		scientist	(cl:subst;)/
científico	scientific	(cl:adj;)/
cigarro	cigarette	(cl:subst;masc;)/
cinco	five	(cl:num;plu;)/(plu;)
cinema	cinema	(cl:subst;masc;)/
cinquenta	fifty	(cl:num)/(cl:num)
cinza	gray	(cl:adj/subst;)/
cinzas	ashes	(cl:subst;plu;)/(plu;)
cinzento	grey	(cl:adj/subst;)/
circunferência	circumference	(cl:subst;fem;)/
circunstâncias	circumstances	(cl:subst;plu)/(plu)
cirurgia	surgery	(cl:subst;fem;)/
cisne	swan	(cl:subst;)/
citar	quote	(cl:vb;)/
civil	civilian	(cl:adj/subst;)/
ciência	science	(cl:subst;fem;)/
clara	white	(cl:subst;de ovo;)/
claramente	clearly	(cl:adv;)/
clarear	clear	(cl:vb;)/
claro	clear	(cl:adj;)/		unambiguous	(cl:adj;)/
classe	class	(cl:subst;fem;)/		sort	(cl:subst;)/
classificar	sort	(cl:vb;)/
cliente	client	(cl:subst;)/
clima	climate	(cl:subst;)/
clube	club	(cl:subst;)/
cláusula	clause	(cl:subst;fem;)/
clínica	clinic	(cl:subst;fem;)/
clínico	clinical	(cl:adj;)/
